player_1,player_2,Winner,Location,Tournament,Date,Series,Court,Best of,Surface,Round,elo_player_1,elo_player_2,surface_elo_player_1,surface_elo_player_2,days_since_1,days_since_2,form5_1,form5_2,form10_1,form10_2,avg_opp5_1,avg_opp5_2,avg_opp10_1,avg_opp10_2
Khachanov K.,Rinderknech A.,player_2,Adelaide,Adelaide International 2,2022-01-13,ATP250,Outdoor,3.0,Hard,Quarterfinals,1548.6658682592965,1532.0,1548.6658682592965,1532.0,1.0,2.0,0.6,1.0,0.6666666666666666,1.0,1532.696615893531,1521.5552894197656,1529.9138465779424,1521.5552894197656
Vukic A.,Kokkinakis T.,player_2,Adelaide,Adelaide International 2,2022-01-13,ATP250,Outdoor,3.0,Hard,Quarterfinals,1517.3726320464464,1559.1792368542108,1517.3726320464464,1559.1792368542108,1.0,1.0,0.5,0.8,0.5,0.8571428571428571,1518.435115722041,1516.5622812024988,1518.435115722041,1511.8302008589276
Monteiro T.,Moutet C.,player_2,Adelaide,Adelaide International 2,2022-01-13,ATP250,Outdoor,3.0,Hard,Quarterfinals,1514.5612260339533,1545.893506803376,1514.5612260339533,1545.893506803376,2.0,1.0,0.5,1.0,0.5,1.0,1507.473376700844,1503.9996611800718,1507.473376700844,1503.9996611800718
Paul T.,Cilic M.,player_2,Adelaide,Adelaide International 2,2022-01-13,ATP250,Outdoor,3.0,Hard,Quarterfinals,1544.5204838512402,1533.3389111148642,1544.5204838512402,1533.3389111148642,1.0,1.0,0.6,0.8,0.6666666666666666,0.8,1510.1623049403818,1527.9574156290978,1508.4685874503182,1527.9574156290978
Evans D.,Cressy M.,player_1,Sydney,Sydney Tennis Classic,2022-01-13,ATP250,Outdoor,3.0,Hard,Quarterfinals,1516.736306793522,1572.5762654944117,1516.736306793522,1572.5762654944117,1.0,0.0,1.0,0.6,1.0,0.75,1544.288132747206,1516.8691422933352,1544.288132747206,1514.4511755841443
Opelka R.,Murray A.,player_2,Sydney,Sydney Tennis Classic,2022-01-14,ATP250,Outdoor,3.0,Hard,Semifinals,1519.4766681725814,1516.7023986633528,1519.4766681725814,1516.7023986633528,1.0,2.0,0.5,0.75,0.5,0.75,1519.8074462690772,1504.8691670431454,1519.8074462690772,1504.8691670431454
Evans D.,Karatsev A.,player_2,Sydney,Sydney Tennis Classic,2022-01-14,ATP250,Outdoor,3.0,Hard,Semifinals,1535.285916626525,1533.3726440707019,1535.285916626525,1533.3726440707019,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1540.6496365217045,1527.2711010131604,1540.6496365217045,1527.2711010131604
Cilic M.,Kokkinakis T.,player_2,Adelaide,Adelaide International 2,2022-01-14,ATP250,Outdoor,3.0,Hard,Semifinals,1549.853663861809,1573.2632100797862,1549.853663861809,1573.2632100797862,1.0,1.0,0.6,0.8,0.6666666666666666,0.875,1539.410057645055,1520.1330139748604,1535.508381370879,1516.5831337342877
Rinderknech A.,Moutet C.,player_1,Adelaide,Adelaide International 2,2022-01-14,ATP250,Outdoor,3.0,Hard,Semifinals,1548.7669034841808,1560.454500844653,1548.7669034841808,1560.454500844653,1.0,1.0,1.0,0.8,1.0,0.8,1531.2800922759875,1512.9531096408937,1531.2800922759875,1512.9531096408937
Karatsev A.,Murray A.,player_1,Sydney,Sydney Tennis Classic,2022-01-15,ATP250,Outdoor,3.0,Hard,The Final,1549.4607526373816,1532.8301557804152,1549.4607526373816,1532.8301557804152,1.0,1.0,1.0,0.6,1.0,0.6,1528.660864704974,1513.7874841619928,1528.660864704974,1513.7874841619928
Kokkinakis T.,Rinderknech A.,player_1,Adelaide,Adelaide International 2,2022-01-15,ATP250,Outdoor,3.0,Hard,The Final,1588.1867890584729,1565.304934299188,1588.1867890584729,1565.304934299188,1.0,1.0,1.0,0.8,0.8888888888888888,0.8,1526.5062460414888,1542.6614316324844,1521.9966671303878,1542.6614316324844
Mcdonald M.,Milojevic N.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1484.0,1500.0,1484.0,1500.0,7.0,,0.5,0.0,0.5,0.0,1504.0,1484.0,1504.0,1484.0
Koepfer D.,Taberner C.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1484.0,1500.0,1484.0,1500.0,13.0,,0.5,0.0,0.5,0.0,1500.0,1484.0,1500.0,1484.0
Moutet C.,Pouille L.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1543.9164700296458,1500.0,1543.9164700296458,1500.0,3.0,,0.8,0.0,0.8333333333333334,0.0,1512.9531096408937,1543.9164700296458,1510.794258034078,1543.9164700296458
Fognini F.,Griekspoor T.,player_2,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1499.263693206478,1532.0,1499.263693206478,1532.0,5.0,11.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1510.421231068826,1505.0878977354926,1510.421231068826,1505.0878977354926
Caruso S.,Kecmanovic M.,player_2,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1498.5612260339533,1500.0,1498.5612260339533,,5.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1498.5612260339533,1494.6666666666667,1498.5612260339533,1494.6666666666667
Sonego L.,Querrey S.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1514.5935163083007,1500.0,1514.5935163083007,1500.0,4.0,,0.75,0.0,0.75,0.0,1504.1756167931312,1514.5935163083007,1504.1756167931312,1514.5935163083007
Opelka R.,Anderson K.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1503.348911055519,1484.0,1503.348911055519,1484.0,3.0,12.0,0.6,0.0,0.6,0.0,1512.6459570152617,1501.6744555277596,1512.6459570152617,1501.6744555277596
Norrie C.,Korda S.,player_2,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0,1500.0,1500.0,,,0.0,1.0,0.0,1.0,1500.0,1500.0,1500.0,1500.0
Millman J.,Lopez F.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1469.4358728782763,1500.0,1469.4358728782763,1500.0,7.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,1505.0878977354926,1469.4358728782763,1505.0878977354926,1469.4358728782763
Tseng C.H.,Otte O.,player_2,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0,1500.0,1500.0,,,0.0,1.0,0.0,1.0,1500.0,1500.0,1500.0,1500.0
Munar J.,Karatsev A.,player_2,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1513.2252191618093,1564.695469737458,1513.2252191618093,1564.695469737458,5.0,2.0,0.4,1.0,0.5,1.0,1519.3390945784818,1525.573735596341,1516.1159121487347,1525.573735596341
Paul T.,Kukushkin M.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1528.0057311042954,1500.0,1528.0057311042954,1500.0,4.0,,0.6,0.0,0.7142857142857143,0.0,1506.9623049403817,1528.0057311042954,1507.2587892431297,1528.0057311042954
Zverev A.,Altmaier D.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1468.736306793522,1500.0,1468.736306793522,,7.0,1.0,0.0,1.0,0.0,1468.736306793522,1500.0,1468.736306793522,1500.0
Hanfmann Y.,Kokkinakis T.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1603.1345615911744,1500.0,1603.1345615911744,,2.0,1.0,0.8,1.0,0.8,1603.1345615911744,1526.5062460414888,1603.1345615911744,1519.797000417349
Nadal R.,Giron M.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1551.478189300232,1468.736306793522,1551.478189300232,1468.736306793522,8.0,7.0,1.0,0.0,1.0,0.0,1523.8324416542266,1517.1593964334106,1523.8324416542266,1517.1593964334106
Hurkacz H.,Gerasimov E.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1498.5935102933543,1500.0,1498.5935102933543,,6.0,1.0,0.4,1.0,0.4,1498.5935102933543,1506.5472613587044,1498.5935102933543,1506.5472613587044
Carreno Busta P.,Etcheverry T.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0,1500.0,1500.0,,,1.0,0.0,1.0,0.0,1500.0,1500.0,1500.0,1500.0
Shapovalov D.,Djere L.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0339081301693,1500.0,1500.0339081301693,,10.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1500.0339081301693,1505.578768931174,1500.0339081301693,1505.578768931174
Kwon S.W.,Rune H.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1484.0,1500.0,1484.0,6.0,13.0,0.6,0.0,0.6,0.0,1503.2,1500.0,1503.2,1500.0
Fucsovics M.,Lajovic D.,player_2,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1486.8076050894363,1501.9486224635004,1486.8076050894363,1501.9486224635004,5.0,4.0,0.25,0.6666666666666666,0.25,0.6666666666666666,1512.1274621243633,1515.1108310157827,1512.1274621243633,1515.1108310157827
Vukic A.,Harris L.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1503.288658820871,1484.0,1503.288658820871,1484.0,4.0,6.0,0.6,0.0,0.6,0.0,1511.5480925776328,1501.6443294104356,1511.5480925776328,1501.6443294104356
Garin C.,Bagnis F.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1482.5950719527063,1500.0,1482.5950719527063,,7.0,1.0,0.25,1.0,0.25,1482.5950719527063,1496.1840766983805,1482.5950719527063,1496.1840766983805
Escobedo E.,Bublik A.,player_2,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1483.263693206478,1500.0,1483.263693206478,,7.0,0.0,0.5,0.0,0.5,1483.263693206478,1492.0,1483.263693206478,1492.0
Bonzi B.,Gojowczyk P.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1485.373271152946,1484.0,1485.373271152946,1484.0,5.0,13.0,0.5,0.0,0.5,0.0,1499.4734387510466,1492.686635576473,1499.4734387510466,1492.686635576473
Martinez P.,Delbonis F.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1499.263693206478,1484.0,1499.263693206478,1484.0,5.0,6.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1494.6666666666667,1499.631846603239,1494.6666666666667,1499.631846603239
Tabilo A.,Alcaraz C.,player_2,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0,1500.0,1500.0,,,0.0,1.0,0.0,1.0,1500.0,1500.0,1500.0,1500.0
Vesely J.,Kozlov S.,player_2,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1468.736306793522,1500.0,1468.736306793522,1500.0,6.0,,0.0,1.0,0.0,1.0,1500.0,1468.736306793522,1500.0,1468.736306793522
Coria F.,Monfils G.,player_2,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1566.0457209785498,1500.0,1566.0457209785498,,8.0,0.0,1.0,0.0,1.0,1566.0457209785498,1528.940492803515,1566.0457209785498,1528.940492803515
Berrettini M.,Nakashima B.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1513.9255632611264,1500.0,1513.9255632611264,,4.0,1.0,0.5,1.0,0.5,1513.9255632611264,1500.350557858427,1513.9255632611264,1500.350557858427
Khachanov K.,Kudla D.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1531.8989647751157,1499.3282671805987,1531.8989647751157,1499.3282671805987,4.0,5.0,0.6,0.3333333333333333,0.7142857142857143,0.3333333333333333,1526.1622693296508,1511.1012976074699,1525.5444780926077,1511.1012976074699
Mannarino A.,Duckworth J.,player_1,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1470.7949214025166,1500.0,1470.7949214025166,1500.0,6.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,1515.1066031201428,1470.7949214025166,1515.1066031201428,1470.7949214025166
Nishioka Y.,Albot R.,player_2,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1468.7024671725246,1500.0,1468.7024671725246,1500.0,6.0,,0.0,1.0,0.0,1.0,1499.7545644021593,1468.7024671725246,1499.7545644021593,1468.7024671725246
Marterer M.,Fritz T.,player_2,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0,1500.0,1500.0,,,0.0,1.0,0.0,1.0,1500.0,1500.0,1500.0,1500.0
Daniel T.,Barrios M.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0,1500.0,1500.0,12.0,,0.6666666666666666,0.0,0.6666666666666666,0.0,1505.3333333333333,1500.0,1505.3333333333333,1500.0
Safiullin R.,Molcan A.,player_2,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1515.2976013366472,1500.0,1515.2976013366472,,11.0,0.0,0.75,0.0,0.75,1515.2976013366472,1508.0,1515.2976013366472,1508.0
Andujar P.,Dzumhur D.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0,1500.0,1500.0,,,1.0,0.0,1.0,0.0,1500.0,1500.0,1500.0,1500.0
Evans D.,Goffin D.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1519.1978080598453,1518.076660866695,1519.1978080598453,1518.076660866695,4.0,6.0,0.75,0.5,0.75,0.5,1535.0063926079522,1512.6153753165809,1535.0063926079522,1512.6153753165809
Davidovich Fokina A.,Bolt A.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1484.0,1468.7024671725246,1484.0,1468.7024671725246,7.0,7.0,0.5,0.0,0.5,0.0,1484.3512335862624,1494.421231068826,1484.3512335862624,1494.421231068826
Machac T.,Cerundolo J.M.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1499.263693206478,1500.0,1499.263693206478,,12.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1499.263693206478,1500.0,1499.263693206478,1500.0
Tiafoe F.,Trungelliti M.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1470.1400846168112,1500.0,1470.1400846168112,1500.0,8.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,1510.4325109424917,1470.1400846168112,1510.4325109424917,1470.1400846168112
Rinderknech A.,Popyrin A.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1550.3571617664866,1484.0,1550.3571617664866,1484.0,3.0,7.0,0.8,0.25,0.8333333333333334,0.25,1539.4614316324846,1516.5892904416216,1532.8845263604037,1516.5892904416216
Seppi A.,Majchrzak K.,player_2,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1484.0,1500.0,1484.0,1500.0,13.0,,0.0,1.0,0.0,1.0,1500.0,1484.0,1500.0,1484.0
De Minaur A.,Musetti L.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1484.0,1500.0,1484.0,,14.0,1.0,0.0,1.0,0.0,1484.0,1500.0,1484.0,1500.0
Kyrgios N.,Broady L.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0,1500.0,1500.0,,,1.0,0.0,1.0,0.0,1500.0,1500.0,1500.0,1500.0
Tsitsipas S.,Ymer M.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1515.9660918698307,1500.0,1515.9660918698307,,11.0,1.0,0.5,1.0,0.5,1515.9660918698307,1511.8159233016195,1515.9660918698307,1511.8159233016195
Baez S.,Ramos-Vinolas A.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1484.736306793522,1500.0,1484.736306793522,1500.0,6.0,,0.5,0.0,0.5,0.0,1500.0,1484.736306793522,1500.0,1484.736306793522
Auger-Aliassime F.,Ruusuvuori E.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1530.5317679562456,1500.0,1530.5317679562456,,10.0,1.0,0.6,1.0,0.6,1530.5317679562456,1512.8,1530.5317679562456,1512.8
Gomez E.,Cilic M.,player_2,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1534.9300848831224,1500.0,1534.9300848831224,,4.0,0.0,0.6,0.0,0.7142857142857143,1534.9300848831224,1536.210057645055,1534.9300848831224,1530.4357554607536
Medvedev D.,Laaksonen H.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1484.736306793522,1500.0,1484.736306793522,,12.0,1.0,0.0,1.0,0.0,1484.736306793522,1508.0,1484.736306793522,1508.0
Struff J.L.,Van De Zandschulp B.,player_2,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1484.736306793522,1497.860114141141,1484.736306793522,1497.860114141141,7.0,7.0,0.0,0.6,0.0,0.6,1506.9300570705705,1500.2945227174089,1506.9300570705705,1500.2945227174089
Humbert U.,Gasquet R.,player_2,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0,1500.0,1500.0,,,0.0,1.0,0.0,1.0,1500.0,1500.0,1500.0,1500.0
Gaston H.,O Connell C.,player_2,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1484.0,1468.0,1484.0,1468.0,8.0,7.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1484.0,1489.3333333333333,1484.0,1489.3333333333333
Gombos N.,Skatov T.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0,1500.0,1500.0,,,1.0,0.0,1.0,0.0,1500.0,1500.0,1500.0,1500.0
Krajinovic F.,Schwartzman D.,player_2,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0,1500.0,1500.0,,,0.0,1.0,0.0,1.0,1500.0,1500.0,1500.0,1500.0
Kohlschreiber P.,Cecchinato M.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0,1500.0,1500.0,,,1.0,0.0,1.0,0.0,1500.0,1500.0,1500.0,1500.0
Travaglia S.,Bautista Agut R.,player_2,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1468.736306793522,1500.0,1468.736306793522,1500.0,7.0,,0.0,1.0,0.0,1.0,1500.0,1468.736306793522,1500.0,1468.736306793522
Basilashvili N.,Murray A.,player_2,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1484.0339081301693,1517.5954386803387,1484.0339081301693,1517.5954386803387,6.0,3.0,0.0,0.8,0.0,0.6666666666666666,1509.1658727369304,1510.5942657880264,1509.1658727369304,1508.8285548233553
Rublev A.,Mager G.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1501.4739542473837,1500.0,1501.4739542473837,,6.0,1.0,0.4,1.0,0.4,1501.4739542473837,1512.946666560007,1501.4739542473837,1512.946666560007
Lehecka J.,Dimitrov G.,player_2,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1518.075099218971,1500.0,1518.075099218971,,10.0,0.0,0.75,0.0,0.75,1518.075099218971,1523.8159233016195,1518.075099218971,1523.8159233016195
Johnson S.,Thompson J.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1497.924900781029,1497.86146177277,1497.924900781029,1497.86146177277,6.0,6.0,0.6,0.4,0.6,0.4,1496.5195537132583,1496.53224151491,1496.5195537132583,1496.53224151491
Sinner J.,Sousa J.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1500.0,1500.0,1500.0,,,1.0,0.0,1.0,0.0,1500.0,1500.0,1500.0,1500.0
Paire B.,Monteiro T.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1485.4082784753803,1500.0002319926764,1485.4082784753803,1500.0002319926764,7.0,5.0,0.5,0.4,0.5,0.4,1515.3299745125946,1503.0603570557512,1515.3299745125946,1503.0603570557512
Isner J.,Cressy M.,player_2,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1486.0722017029216,1554.0266556614088,1486.0722017029216,1554.0266556614088,6.0,5.0,0.0,0.6,0.0,0.7777777777777778,1549.6390471092705,1507.3958278407104,1549.6390471092705,1511.2979562640085
Berankis R.,Carballes Baena R.,player_1,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1499.263693206478,1468.0,1499.263693206478,1468.0,12.0,7.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1489.3333333333333,1494.421231068826,1489.3333333333333,1494.421231068826
Monfils G.,Bublik A.,player_1,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1579.0403173613192,1500.0338330211207,1579.0403173613192,1500.0338330211207,2.0,2.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1525.7472594077392,1521.01343912044,1524.1227161731158,1521.01343912044
Zverev A.,Millman J.,player_1,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1514.5641271217237,1486.8397832730943,1514.5641271217237,1486.8397832730943,2.0,2.0,1.0,0.25,1.0,0.25,1477.7880450333082,1507.4569550820504,1477.7880450333082,1507.4569550820504
Karatsev A.,Mcdonald M.,player_1,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1578.3423660484543,1500.736306793522,1578.3423660484543,1500.736306793522,2.0,2.0,1.0,0.4,1.0,0.4,1522.66825831375,1518.8684732096908,1521.4341641292046,1518.8684732096908
Bonzi B.,Khachanov K.,player_2,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1501.310030008576,1546.4034072979007,1501.310030008576,1546.4034072979007,2.0,2.0,0.4,0.6,0.4,0.75,1508.8594324604173,1519.8837955986953,1508.8594324604173,1522.5151720821036
Mannarino A.,Hurkacz H.,player_1,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1488.1367061520446,1515.9352291091807,1488.1367061520446,1515.9352291091807,2.0,2.0,0.5,0.5,0.5,0.5,1515.3137596174024,1493.3651082226993,1515.3137596174024,1493.3651082226993
Vukic A.,Albot R.,player_2,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1518.4012947349343,1514.5625813136655,1518.4012947349343,1514.5625813136655,2.0,2.0,0.6,1.0,0.5,1.0,1514.460608840366,1493.5518809537293,1512.0505073669717,1493.5518809537293
Martinez P.,Garin C.,player_2,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1514.5612260339533,1515.1991432606517,1514.5612260339533,1515.1991432606517,2.0,2.0,0.5,1.0,0.5,1.0,1499.799785815163,1498.5781489933297,1499.799785815163,1498.5781489933297
Berrettini M.,Kozlov S.,player_1,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1516.6409526971083,1514.5641271217237,1516.6409526971083,1514.5641271217237,2.0,2.0,1.0,0.5,1.0,0.5,1514.2448451914252,1492.6886297453152,1514.2448451914252,1492.6886297453152
Lajovic D.,Alcaraz C.,player_2,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1517.2517939192896,1516.0,1517.2517939192896,1516.0,2.0,2.0,0.5,1.0,0.5,1.0,1515.333123261837,1508.6258969596447,1515.333123261837,1508.6258969596447
Hanfmann Y.,Nadal R.,player_2,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1520.6147652501104,1563.7382236390247,1520.6147652501104,1563.7382236390247,2.0,2.0,0.5,1.0,0.5,1.0,1583.4363926150995,1523.1889063734034,1583.4363926150995,1523.1889063734034
Kwon S.W.,Shapovalov D.,player_2,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1515.263693206478,1516.0015615270963,1515.263693206478,1516.0015615270963,2.0,2.0,0.4,1.0,0.5,1.0,1506.4003123054194,1507.6488006683235,1505.3335935878495,1507.6488006683235
Korda S.,Moutet C.,player_1,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1516.0,1557.9047445016408,1516.0,1557.9047445016408,2.0,2.0,1.0,0.6,1.0,0.7142857142857143,1528.9523722508204,1516.1531096408937,1528.9523722508204,1511.5379354577813
Koepfer D.,Opelka R.,player_2,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1500.736306793522,1518.4587808128565,1500.736306793522,1518.4587808128565,2.0,2.0,0.3333333333333333,0.8,0.3333333333333333,0.6666666666666666,1506.1529269376188,1509.5932183739662,1506.1529269376188,1510.6610153116383
Carreno Busta P.,Griekspoor T.,player_1,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1516.0,1546.4968829087939,1516.0,1546.4968829087939,2.0,2.0,1.0,0.75,1.0,0.75,1523.248441454397,1507.8159233016195,1523.248441454397,1507.8159233016195
Paul T.,Kecmanovic M.,player_2,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1542.7188055779425,1514.6274836449331,1542.7188055779425,1514.6274836449331,2.0,2.0,0.6,0.75,0.625,0.75,1506.5405403106638,1506.6797013944856,1508.1798760433553,1506.6797013944856
Otte O.,Sonego L.,player_2,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,5.0,Hard,2nd Round,1516.0,1529.9218550027126,1516.0,1529.9218550027126,2.0,2.0,0.5,0.8,0.5,0.8,1514.9609275013563,1506.540493434505,1514.9609275013563,1506.540493434505
Sinner J.,Johnson S.,player_1,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,5.0,Hard,2nd Round,1516.0,1513.9219793067668,1516.0,1513.9219793067668,2.0,2.0,1.0,0.4,1.0,0.5,1506.9609896533834,1499.7195537132584,1506.9609896533834,1499.7662947610488
